Artist_Reputation,Height,Width,Weight,Material,Price_Of_Sculpture,Base_Shipping_Price,International,Express_Shipment,Installation_Included,Transport,Fragile,Customer_Information,Remote_Location,Cost,State
Moderate_Reputation,4.0,3.0,226.0,Marble,5.19,20.8,No,No,Yes,Roadways,No,Wealthy,urban,-284.86,District of Columbia
Low_Reputation,23.0,10.0,151.0,Wood,6.26,18.06,No,No,No,Airways,No,Working Class,urban,-120.5,Virginia
Low_Reputation,17.0,7.0,6078.5,Bronze,8.21,22.4,No,No,Yes,Roadways,No,Working Class,urban,-251.1,New Jersey
Low_Reputation,31.0,16.0,1641621.0,Marble,1181.16,93.14,Yes,Yes,No,Roadways,No,Working Class,urban,-4385.12,Pennsylvania
Low_Reputation,20.0,7.0,26330.0,Marble,45.1,40.64,No,No,No,Roadways,No,Working Class,urban,-388.38,Oklahoma
Moderate_Reputation,7.0,5.0,710.0,Brass,6.61,12.04,No,Yes,No,Airways,No,Working Class,remote,-281.72,Nebraska
High_Reputation,13.0,8.0,99.0,Wood,5.01,16.12,Yes,No,Yes,Roadways,No,Working Class,urban,-253.75,New Jersey
Low_Reputation,18.0,15.0,256.0,Wood,6.43,19.89,No,No,No,Airways,No,Working Class,remote,-157.66,Maine
Moderate_Reputation,21.0,16.0,913.0,Wood,6.08,20.91,No,Yes,No,Airways,No,Wealthy,urban,-498.1,Massachusetts
Low_Reputation,17.0,6.0,643.0,Aluminium,6.84,22.08,No,No,Yes,Roadways,No,Wealthy,urban,-195.11,New Mexico
Low_Reputation,11.0,6.0,619.0,Brass,3.63,23.25,No,No,Yes,Roadways,No,Working Class,urban,-192.09,Nebraska
Low_Reputation,28.0,10.0,591.0,Wood,5.57,14.65,Yes,No,Yes,Airways,No,Working Class,urban,-122.22,Montana
Moderate_Reputation,14.0,8.0,163.0,Wood,3.14,17.36,No,No,Yes,Roadways,No,Working Class,urban,-265.0,Texas
Moderate_Reputation,31.0,9.0,898942.0,Stone,2903.96,96.09,No,No,No,Roadways,No,Working Class,remote,-6146.55,AE
Low_Reputation,7.0,8.0,4113.0,Marble,20.84,16.5,No,No,Yes,Roadways,No,Working Class,remote,-310.63,AA
Moderate_Reputation,47.0,16.0,3829.0,Aluminium,8.16,14.61,No,Yes,Yes,Airways,No,Working Class,urban,-560.24,North Carolina
High_Reputation,16.0,8.0,258.0,Wood,3.05,17.92,No,No,Yes,Roadways,No,Working Class,urban,-442.52,Pennsylvania
Moderate_Reputation,28.0,9.0,20185.0,Brass,25.68,37.38,No,Yes,No,Airways,No,Working Class,remote,-1122.36,Virginia
Moderate_Reputation,28.0,16.0,256.0,Wood,3.13,24.92,Yes,Yes,No,Airways,No,Working Class,urban,-326.66,Georgia
Moderate_Reputation,29.0,19.0,51019.0,Bronze,111.54,94.99,Yes,No,Yes,Waterways,No,Working Class,urban,-1042.36,Massachusetts
High_Reputation,38.0,22.0,22025.0,Clay,205.8,54.95,No,Yes,No,Airways,Yes,Wealthy,remote,-4975.88,District of Columbia
Moderate_Reputation,36.0,23.0,1314125.0,Marble,1368.62,90.75,No,No,Yes,Roadways,Yes,Working Class,remote,-3501.71,Michigan
Low_Reputation,3.0,2.0,7997.0,Brass,5.96,13.53,Yes,No,No,Airways,No,Working Class,urban,-127.07,Nevada
Moderate_Reputation,13.0,6.0,2933.0,Brass,6.02,13.8,Yes,No,No,Roadways,No,Wealthy,urban,-351.12,Connecticut
High_Reputation,9.0,4.0,70.0,Wood,6.37,18.8,No,Yes,No,Airways,No,Working Class,remote,-448.22,Texas
Low_Reputation,32.0,12.0,11192.0,Bronze,9.89,82.5,Yes,No,Yes,Roadways,No,Working Class,urban,-736.66,Indiana
High_Reputation,25.0,8.0,7384.0,Bronze,21.68,95.46,No,Yes,No,Airways,No,Working Class,remote,-2670.39,South Carolina
Low_Reputation,23.0,11.0,736707.0,Stone,475.61,93.4,Yes,No,No,Airways,No,Working Class,remote,-5116.85,Kentucky
Low_Reputation,20.0,16.0,460784.0,Marble,2098.62,69.27,No,No,Yes,Roadways,No,Working Class,urban,-4419.69,AE
Low_Reputation,62.0,17.0,145936.0,Bronze,139.18,93.05,Yes,No,Yes,Roadways,Yes,Working Class,remote,-952.94,New Hampshire
Moderate_Reputation,8.0,4.0,2548.0,Stone,10.14,10.77,No,No,Yes,Roadways,No,Working Class,urban,-207.49,West Virginia
Moderate_Reputation,15.0,6.0,30515.0,Marble,37.73,72.63,No,Yes,No,Airways,No,Wealthy,remote,-889.79,New Jersey
Low_Reputation,19.0,7.0,109618.0,Marble,83.45,46.89,No,No,No,Roadways,No,Working Class,urban,-566.43,New Mexico
Moderate_Reputation,5.0,8.0,35.0,Wood,4.55,15.87,No,No,No,Roadways,No,Working Class,urban,-155.39,New Mexico
High_Reputation,39.0,8.0,717.0,Aluminium,6.48,16.69,No,No,No,Waterways,No,Working Class,urban,-133.82,Minnesota
Low_Reputation,6.0,4.0,3513.0,Stone,11.23,12.73,Yes,Yes,Yes,Roadways,No,Wealthy,remote,-324.3,Alaska
High_Reputation,18.0,7.0,123.0,Wood,4.28,22.25,Yes,No,Yes,Airways,No,Working Class,urban,-705.98,Vermont
High_Reputation,11.0,7.0,277.0,Aluminium,5.07,15.97,No,Yes,No,Roadways,No,Working Class,urban,-290.65,Wisconsin
Low_Reputation,36.0,19.0,5073.0,Aluminium,7.5,56.81,No,Yes,No,Roadways,No,Working Class,urban,-247.25,Vermont
High_Reputation,17.0,12.0,15355.0,Brass,70.87,60.76,No,No,Yes,Airways,No,Working Class,urban,-3756.61,Idaho
Moderate_Reputation,33.0,8.0,5995.0,Clay,13.32,80.87,No,No,No,Roadways,Yes,Working Class,urban,-1723.86,Arkansas
Moderate_Reputation,24.0,8.0,9384.0,Brass,48.9,82.37,No,No,No,Roadways,No,Working Class,urban,-919.77,North Carolina
Low_Reputation,15.0,6.0,137.0,Wood,5.78,10.81,No,No,No,Waterways,No,Working Class,remote,-117.99,California
Moderate_Reputation,14.0,7.0,94548.0,Stone,448.0,42.33,No,Yes,No,Roadways,No,Wealthy,urban,-2331.88,North Dakota
Moderate_Reputation,21.0,8.0,398.0,Aluminium,4.54,21.85,Yes,No,No,Roadways,No,Working Class,urban,-280.57,Tennessee
High_Reputation,5.0,4.0,1316.0,Marble,6.89,12.44,No,Yes,No,Roadways,No,Wealthy,urban,-444.31,New Mexico
Moderate_Reputation,30.0,12.0,17246.0,Bronze,8.11,51.54,Yes,No,No,Waterways,No,Working Class,urban,-540.52,Utah
Moderate_Reputation,26.0,9.0,648821.0,Stone,1047.38,93.18,No,No,No,Waterways,No,Working Class,urban,-2738.06,Iowa
Moderate_Reputation,39.0,26.0,16388.0,Clay,99.83,62.86,No,No,No,Roadways,Yes,Working Class,remote,-1974.93,Tennessee
Moderate_Reputation,8.0,4.0,109.0,Aluminium,3.59,21.2,No,No,No,Roadways,No,Wealthy,urban,-179.24,AP
Moderate_Reputation,11.0,8.0,1407.0,Clay,3.95,17.95,Yes,Yes,No,Airways,Yes,Wealthy,urban,-207.34,Virginia
Low_Reputation,34.0,7.0,243265.0,Marble,171.37,75.61,No,No,No,Airways,No,Wealthy,remote,-1111.3,Alaska
Moderate_Reputation,23.0,8.0,18687.0,Brass,41.35,46.94,No,No,Yes,Roadways,No,Working Class,remote,-700.89,AA
Moderate_Reputation,48.0,28.0,2975.0,Wood,6.66,12.2,No,No,No,Roadways,No,Working Class,remote,-240.33,South Dakota
High_Reputation,35.0,11.0,31917.0,Brass,145.44,25.87,No,No,No,Waterways,No,Working Class,remote,-1036.57,Nevada
Moderate_Reputation,17.0,10.0,185865.0,Marble,678.53,57.85,Yes,No,No,Waterways,No,Working Class,urban,-4639.57,Idaho
Moderate_Reputation,61.0,8.0,7997.0,Brass,404.27,72.08,No,No,Yes,Airways,Yes,Working Class,urban,-5924.81,Mississippi
Low_Reputation,28.0,13.0,1690.0,Aluminium,4.3,20.6,No,No,No,Roadways,No,Wealthy,urban,-193.6,AA
Low_Reputation,7.0,4.0,46.0,Wood,3.73,11.17,No,Yes,Yes,Airways,No,Wealthy,urban,-96.27,Massachusetts
High_Reputation,21.0,11.0,814.0,Aluminium,5.11,14.92,No,No,No,Airways,No,Working Class,urban,-574.95,Rhode Island
High_Reputation,4.0,3.0,40.0,Aluminium,4.89,11.55,No,No,Yes,Roadways,No,Working Class,urban,-177.79,Hawaii
Low_Reputation,9.0,5.0,311.0,Clay,6.87,13.16,Yes,No,No,Waterways,Yes,Wealthy,urban,-167.14,Nevada
Moderate_Reputation,17.0,6.0,6078.5,Bronze,21.47,19.49,Yes,No,No,Waterways,No,Working Class,urban,-290.32,Indiana
Moderate_Reputation,18.0,6.0,5423.0,Brass,42.62,29.65,Yes,No,No,Airways,No,Working Class,urban,-520.35,Wyoming
Moderate_Reputation,15.0,7.0,29259.0,Stone,98.68,35.08,No,Yes,Yes,Roadways,No,Working Class,remote,-5592.07,Georgia
Low_Reputation,33.0,8.0,6297.0,Clay,21.75,27.38,No,No,No,Airways,Yes,Wealthy,urban,-594.69,Wisconsin
Moderate_Reputation,23.0,8.0,819.0,Aluminium,5.64,23.82,No,No,Yes,Roadways,No,Wealthy,urban,-360.34,Texas
High_Reputation,9.0,5.0,6949.0,Stone,57.9,80.43,No,Yes,No,Airways,No,Wealthy,urban,-1817.12,Idaho
High_Reputation,4.0,3.0,41.0,Aluminium,4.54,13.28,Yes,No,No,Waterways,No,Working Class,urban,-185.59,AA
Moderate_Reputation,40.0,25.0,2288.0,Wood,5.84,11.46,Yes,Yes,No,Airways,No,Wealthy,urban,-422.41,Mississippi
Moderate_Reputation,36.0,10.0,6152.0,Bronze,11.69,46.51,No,Yes,Yes,Airways,No,Wealthy,urban,-722.84,Delaware
Low_Reputation,48.0,10.0,1269039.0,Marble,1745.31,79.1,Yes,No,Yes,Waterways,Yes,Working Class,remote,-2437.61,Arizona
High_Reputation,16.0,8.0,7471.0,Brass,62.82,75.3,No,Yes,Yes,Airways,No,Wealthy,urban,-3170.66,Alaska
Moderate_Reputation,10.0,5.0,58.0,Wood,6.55,24.06,Yes,No,Yes,Roadways,No,Working Class,remote,-319.68,Wisconsin
Low_Reputation,5.0,4.0,63.0,Aluminium,3.63,10.34,No,Yes,No,Roadways,No,Wealthy,urban,-174.39,Nebraska
Moderate_Reputation,32.0,13.0,731099.0,Marble,1707.26,90.63,No,No,Yes,Waterways,No,Working Class,urban,-2595.64,Colorado
Moderate_Reputation,20.0,8.0,696.0,Aluminium,6.22,19.18,Yes,Yes,Yes,Airways,No,Working Class,remote,-361.49,Montana
Moderate_Reputation,41.0,15.0,1407.0,Clay,10.31,98.62,Yes,Yes,Yes,Airways,Yes,Working Class,urban,-2255.64,Texas
Moderate_Reputation,13.0,7.0,467.0,Aluminium,3.63,13.62,Yes,No,No,Waterways,No,Wealthy,urban,-211.36,Indiana
Moderate_Reputation,17.0,7.0,3565.0,Bronze,26.09,20.35,No,No,Yes,Roadways,No,Working Class,urban,-426.22,Oklahoma
Moderate_Reputation,25.0,9.0,8020.0,Bronze,5.07,98.51,No,No,Yes,Airways,No,Working Class,urban,-883.95,AE
High_Reputation,7.0,4.0,243.0,Bronze,6.18,16.18,No,No,No,Waterways,No,Wealthy,urban,-347.49,Idaho
High_Reputation,33.0,8.0,558197.0,Stone,1139.14,34.93,No,No,Yes,Roadways,No,Working Class,urban,-5147.2,Montana
High_Reputation,13.0,7.0,198.0,Aluminium,5.05,17.76,No,Yes,Yes,Roadways,No,Wealthy,urban,-583.83,Alaska
Low_Reputation,9.0,4.0,4983.0,Marble,19.74,23.88,No,No,Yes,Roadways,No,Wealthy,urban,-265.63,Indiana
Moderate_Reputation,30.0,8.0,246282.0,Stone,98.89,26.66,Yes,No,No,Airways,No,Working Class,urban,-2255.45,Illinois
Moderate_Reputation,10.0,4.0,211230.5,Stone,12.37,29.65,No,No,Yes,Roadways,No,Working Class,urban,-324.51,Illinois
Moderate_Reputation,16.0,8.0,3563.0,Bronze,8.48,14.78,No,No,No,Airways,No,Working Class,urban,-240.42,AP
Low_Reputation,5.0,4.0,1298.0,Marble,3.82,16.58,No,No,Yes,Roadways,No,Working Class,urban,-172.61,Virginia
Low_Reputation,22.0,13.0,2277.0,Clay,7.12,20.36,No,No,Yes,Waterways,Yes,Working Class,urban,-251.3,Nebraska
Moderate_Reputation,14.0,6.0,2851.0,Bronze,3.61,20.96,No,Yes,No,Roadways,No,Wealthy,urban,-236.11,Pennsylvania
Low_Reputation,15.0,8.0,161.0,Wood,3.89,22.57,No,Yes,No,Airways,No,Working Class,remote,-158.81,Virginia
Moderate_Reputation,18.0,10.0,144581.0,Marble,116.27,60.74,No,Yes,Yes,Roadways,No,Working Class,urban,-842.57,Indiana
Moderate_Reputation,30.0,7.0,649.0,Aluminium,6.07,20.88,Yes,No,Yes,Airways,No,Working Class,remote,-560.19,Virginia
Low_Reputation,15.0,8.0,151666.0,Stone,366.64,77.7,No,Yes,No,Airways,No,Wealthy,urban,-1623.15,Minnesota
Moderate_Reputation,9.0,5.0,834.0,Bronze,6.94,16.57,No,No,No,Roadways,No,Wealthy,urban,-196.81,Virginia
Low_Reputation,22.0,16.0,484.0,Wood,6.28,20.63,Yes,No,No,Waterways,No,Working Class,remote,-150.22,New Hampshire
Moderate_Reputation,12.0,6.0,858.0,Bronze,4.99,12.26,No,No,Yes,Waterways,No,Working Class,urban,-172.02,Montana
Low_Reputation,23.0,8.0,211230.5,Stone,904.76,98.92,Yes,No,No,Roadways,No,Working Class,urban,-1928.69,AE
Moderate_Reputation,16.0,6.0,61911.0,Stone,193.0,80.23,Yes,No,No,Roadways,No,Working Class,urban,-1506.1,Arizona
Low_Reputation,3.0,2.0,14.0,Bronze,4.22,10.44,Yes,No,Yes,Waterways,No,Working Class,urban,-126.3,North Dakota
High_Reputation,19.0,8.0,203075.0,Stone,1187.96,86.05,No,Yes,No,Airways,No,Working Class,urban,-6881.44,District of Columbia
High_Reputation,18.0,11.0,1856.0,Clay,13.73,24.03,Yes,Yes,No,Roadways,Yes,Wealthy,urban,-958.13,New York
Low_Reputation,23.0,8.0,649.0,Aluminium,5.99,15.45,No,No,No,Roadways,No,Working Class,urban,-134.46,Michigan
Low_Reputation,8.0,4.0,195.0,Clay,5.89,14.45,Yes,No,No,Waterways,Yes,Working Class,urban,-146.21,AA
Low_Reputation,7.0,4.0,4239.0,Stone,4.42,18.7,No,No,No,Airways,No,Working Class,urban,-202.47,Kansas
Low_Reputation,23.0,7.0,5630.0,Bronze,7.36,34.62,No,No,Yes,Airways,No,Working Class,urban,-299.16,New Mexico
High_Reputation,30.0,11.0,12261.0,Bronze,38.44,68.29,Yes,Yes,Yes,Airways,No,Wealthy,urban,-2394.62,Tennessee
High_Reputation,15.0,6.0,1564.0,Brass,9.59,22.97,No,Yes,Yes,Airways,No,Working Class,remote,-1378.65,Delaware
High_Reputation,12.0,7.0,433.0,Aluminium,5.35,17.66,No,Yes,Yes,Airways,No,Working Class,urban,-615.75,New Mexico
Moderate_Reputation,20.0,10.0,25336.0,Brass,58.33,93.01,No,Yes,No,Roadways,No,Working Class,urban,-918.76,Montana
Low_Reputation,15.0,7.0,180.0,Wood,3.75,24.08,No,No,No,Waterways,No,Working Class,urban,-152.62,Mississippi
Moderate_Reputation,20.0,11.0,335.0,Wood,4.89,19.87,No,No,No,Waterways,No,Working Class,urban,-568.73,Alaska
Low_Reputation,15.0,8.0,653.0,Clay,5.73,19.16,No,No,No,Roadways,Yes,Working Class,urban,-179.03,Missouri
High_Reputation,35.0,16.0,53094.0,Bronze,133.16,83.63,No,No,No,Roadways,No,Working Class,urban,-2170.31,Nevada
Low_Reputation,15.0,6.0,1049.0,Brass,4.91,14.65,Yes,No,No,Waterways,No,Working Class,urban,-144.9,Illinois
Moderate_Reputation,21.0,9.0,382.0,Wood,3.04,22.96,No,No,Yes,Roadways,No,Working Class,urban,-343.24,Colorado
Low_Reputation,11.0,6.0,317.0,Aluminium,4.31,15.61,No,No,No,Roadways,No,Wealthy,urban,-122.98,Louisiana
Moderate_Reputation,18.0,10.0,9019.0,Brass,18.3,95.98,Yes,No,No,Waterways,No,Working Class,urban,-786.55,Ohio
Moderate_Reputation,22.0,8.0,13013.0,Brass,34.49,81.55,No,No,No,Roadways,No,Working Class,urban,-734.73,Michigan
Low_Reputation,14.0,6.0,29497.0,Stone,20.45,25.84,No,No,No,Roadways,No,Working Class,urban,-252.4,Michigan
High_Reputation,24.0,13.0,18538.0,Bronze,21.29,46.09,Yes,Yes,Yes,Airways,No,Working Class,urban,-1732.64,Utah
Low_Reputation,31.0,10.0,1172970.0,Stone,852.79,33.66,No,Yes,No,Roadways,No,Working Class,urban,-4371.51,Wyoming
High_Reputation,18.0,14.0,1996.0,Clay,13.05,17.95,No,Yes,No,Airways,Yes,Wealthy,urban,-530.25,Connecticut
High_Reputation,6.0,5.0,142.0,Clay,6.46,19.95,No,No,No,Waterways,Yes,Working Class,urban,-290.21,South Dakota
Moderate_Reputation,10.0,4.0,115486.0,Marble,5.79,23.31,Yes,No,No,Waterways,No,Working Class,urban,-349.21,Montana
High_Reputation,8.0,5.0,731.0,Brass,5.22,21.93,Yes,No,Yes,Waterways,No,Working Class,urban,-308.86,Missouri
Moderate_Reputation,15.0,6.0,4605.0,Brass,11.09,23.94,No,No,No,Roadways,No,Working Class,urban,-357.31,Virginia
High_Reputation,4.0,4.0,56.0,Bronze,6.84,19.52,No,No,No,Roadways,No,Wealthy,urban,-166.08,Indiana
High_Reputation,10.0,5.0,1079.0,Brass,4.77,24.78,No,Yes,No,Airways,No,Working Class,remote,-338.16,Delaware
Moderate_Reputation,24.0,12.0,1194.0,Aluminium,6.9,24.08,Yes,No,No,Waterways,No,Wealthy,urban,-451.44,Virginia
Moderate_Reputation,42.0,18.0,101014.0,Brass,597.35,70.97,No,Yes,Yes,Roadways,No,Wealthy,urban,-6266.58,Delaware
High_Reputation,29.0,13.0,3055.0,Aluminium,5.7,22.77,No,No,No,Roadways,No,Wealthy,urban,-336.42,Arizona
Moderate_Reputation,24.0,11.0,1270.0,Aluminium,8.19,11.67,No,No,No,Airways,No,Working Class,urban,-452.77,Utah
Low_Reputation,4.0,3.0,86.0,Bronze,6.74,14.52,Yes,No,Yes,Waterways,No,Working Class,urban,-130.11,California
High_Reputation,26.0,8.0,2088.0,Clay,4.02,20.7,No,No,No,Roadways,Yes,Working Class,urban,-524.64,Maine
Moderate_Reputation,15.0,7.0,438.0,Aluminium,5.52,14.46,No,Yes,Yes,Roadways,No,Working Class,urban,-182.11,Delaware
Low_Reputation,47.0,6.0,286454.0,Stone,610.39,84.54,No,Yes,Yes,Airways,No,Working Class,urban,-2589.41,North Carolina
High_Reputation,20.0,8.0,41000.0,Marble,32.67,39.23,Yes,Yes,Yes,Roadways,No,Working Class,urban,-488.31,Maine
High_Reputation,44.0,9.0,649.0,Aluminium,17.7,21.5,No,No,No,Roadways,No,Working Class,urban,-577.34,AA
Moderate_Reputation,19.0,10.0,14551.0,Brass,19.49,95.69,Yes,No,Yes,Waterways,No,Working Class,urban,-834.86,Alabama
Moderate_Reputation,7.0,4.0,2106.0,Marble,4.45,12.19,No,No,Yes,Waterways,No,Working Class,urban,-229.54,Georgia
Low_Reputation,10.0,5.0,115486.0,Marble,8.96,51.03,Yes,No,No,Roadways,No,Working Class,urban,-386.91,North Dakota
Moderate_Reputation,38.0,17.0,37228.0,Bronze,120.2,58.48,No,Yes,No,Airways,No,Working Class,urban,-1166.06,Montana
Moderate_Reputation,28.0,13.0,764933.0,Marble,1091.27,38.01,No,Yes,No,Roadways,No,Working Class,urban,-5502.32,Texas
Low_Reputation,15.0,8.0,923.0,Clay,6.72,13.12,No,No,No,Roadways,Yes,Wealthy,urban,-124.04,Alabama
High_Reputation,27.0,13.0,649.0,Aluminium,10.71,17.49,No,No,No,Roadways,No,Working Class,remote,-872.08,New Mexico
High_Reputation,9.0,4.0,137.0,Clay,4.2,15.73,No,No,Yes,Roadways,Yes,Working Class,remote,-346.45,AE
High_Reputation,33.0,23.0,1467936.0,Marble,1332.33,45.19,No,Yes,No,Airways,No,Wealthy,remote,-10414.91,Missouri
High_Reputation,8.0,4.0,630.0,Brass,3.84,11.21,Yes,No,No,Waterways,No,Working Class,urban,-203.24,North Dakota
Moderate_Reputation,28.0,12.0,432381.0,Stone,573.32,97.67,No,Yes,Yes,Roadways,No,Working Class,urban,-4356.41,Louisiana
Low_Reputation,16.0,8.0,6441.0,Brass,12.71,42.22,Yes,No,No,Roadways,No,Working Class,urban,-290.97,Alabama
High_Reputation,45.0,13.0,526.0,Wood,4.57,24.8,Yes,No,No,Waterways,No,Working Class,urban,-553.43,Tennessee
Low_Reputation,13.0,7.0,6078.5,Bronze,6.28,24.08,No,No,Yes,Airways,No,Wealthy,urban,-191.38,California
Moderate_Reputation,21.0,8.0,733.0,Aluminium,5.91,15.37,No,No,Yes,Roadways,No,Working Class,urban,-208.69,Texas
High_Reputation,5.0,5.0,1260.0,Marble,11.29,14.5,Yes,No,Yes,Roadways,No,Wealthy,remote,-367.18,South Dakota
Low_Reputation,29.0,9.0,18323.0,Brass,14.34,65.75,No,No,No,Roadways,No,Working Class,remote,-432.13,Louisiana
High_Reputation,11.0,8.0,25776.0,Marble,237.58,50.17,No,No,No,Airways,No,Working Class,urban,-1506.7,South Carolina
Low_Reputation,51.0,26.0,8108.0,Aluminium,33.89,64.26,No,No,Yes,Roadways,No,Working Class,urban,-538.58,Alaska
High_Reputation,10.0,4.0,266.0,Clay,3.77,14.95,Yes,No,No,Waterways,Yes,Working Class,urban,-218.64,Maine
Low_Reputation,20.0,7.0,488.0,Aluminium,3.48,10.96,No,No,Yes,Roadways,No,Working Class,urban,-145.99,Maine
Low_Reputation,26.0,11.0,719752.0,Stone,1395.1,92.0,No,No,No,Roadways,No,Working Class,urban,-3187.39,Missouri
Moderate_Reputation,33.0,15.0,2546.0,Aluminium,9.19,21.24,No,Yes,Yes,Airways,No,Working Class,urban,-721.14,Idaho
Low_Reputation,36.0,15.0,22082.0,Brass,33.04,77.37,No,Yes,No,Roadways,No,Working Class,urban,-417.57,Illinois
High_Reputation,11.0,6.0,446.0,Bronze,3.13,22.89,No,No,Yes,Roadways,No,Working Class,remote,-362.0,Massachusetts
Low_Reputation,34.0,6.0,105883.0,Marble,86.91,29.0,No,No,No,Waterways,No,Working Class,urban,-381.65,North Carolina
Moderate_Reputation,20.0,5.0,4022.0,Stone,28.44,12.45,Yes,Yes,No,Airways,No,Working Class,urban,-374.95,Missouri
High_Reputation,14.0,7.0,700.0,Clay,4.7,15.52,No,No,No,Waterways,Yes,Working Class,remote,-315.2,Montana
Moderate_Reputation,19.0,7.0,9069.0,Brass,13.44,87.61,Yes,No,No,Roadways,No,Working Class,urban,-753.04,Wisconsin
Moderate_Reputation,20.0,5.0,1362.0,Brass,3.54,11.19,No,Yes,No,Roadways,No,Wealthy,urban,-349.52,Wisconsin
High_Reputation,30.0,10.0,4802.0,Clay,6.04,16.04,Yes,No,No,Airways,Yes,Wealthy,urban,-593.68,Oregon
Moderate_Reputation,30.0,9.0,12378.0,Brass,38.88,59.51,No,No,Yes,Roadways,No,Working Class,urban,-1105.75,Massachusetts
High_Reputation,17.0,6.0,671.0,Clay,3.51,11.5,No,Yes,No,Roadways,Yes,Working Class,urban,-377.68,Nevada
Moderate_Reputation,15.0,8.0,2715.0,Bronze,11.51,16.57,Yes,No,No,Airways,No,Wealthy,urban,-236.37,Utah
Low_Reputation,7.0,5.0,8694.0,Stone,18.57,52.09,No,No,No,Roadways,No,Wealthy,remote,-425.09,Maine
Moderate_Reputation,19.0,10.0,1407.0,Clay,3.04,22.96,No,Yes,No,Roadways,Yes,Working Class,remote,-296.76,Minnesota
High_Reputation,43.0,8.0,6078.5,Bronze,567.65,71.37,Yes,Yes,No,Airways,No,Working Class,urban,-10555.62,Kansas
Moderate_Reputation,26.0,15.0,1975988.0,Stone,1489.74,34.24,Yes,No,No,Waterways,No,Working Class,urban,-5405.7,Missouri
Moderate_Reputation,14.0,8.0,1234.0,Clay,3.43,23.63,Yes,Yes,No,Airways,Yes,Working Class,urban,-355.58,California
Low_Reputation,39.0,8.0,3684.0,Aluminium,16.84,23.32,No,No,No,Roadways,No,Working Class,urban,-266.74,AE
Moderate_Reputation,5.0,4.0,26.0,Wood,6.48,13.47,No,Yes,Yes,Roadways,No,Working Class,remote,-269.14,Massachusetts
Low_Reputation,7.0,4.0,34.0,Wood,3.34,15.53,No,No,Yes,Roadways,No,Working Class,remote,-112.51,Rhode Island
Moderate_Reputation,14.0,8.0,3432.0,Bronze,15.57,23.56,Yes,No,No,Waterways,No,Working Class,urban,-223.58,Kansas
Low_Reputation,27.0,8.0,8880.0,Brass,32.83,56.29,No,Yes,Yes,Roadways,No,Working Class,urban,-540.11,Louisiana
Low_Reputation,45.0,15.0,1393.0,Wood,3.21,21.2,No,Yes,Yes,Roadways,No,Wealthy,urban,-276.44,AE
Low_Reputation,25.0,16.0,3136649.0,Stone,1702.78,82.19,No,Yes,Yes,Roadways,No,Wealthy,urban,-13392.75,Michigan
Low_Reputation,22.0,7.0,1085.0,Clay,6.0,21.37,Yes,Yes,No,Airways,Yes,Wealthy,urban,-245.97,Ohio
Moderate_Reputation,9.0,5.0,751.0,Bronze,4.25,23.43,No,No,No,Airways,No,Wealthy,urban,-157.68,Kansas
Moderate_Reputation,13.0,6.0,7270.0,Marble,19.17,79.65,No,No,No,Waterways,No,Working Class,urban,-705.56,North Carolina
High_Reputation,29.0,8.0,209.0,Wood,6.11,17.47,Yes,No,No,Waterways,No,Working Class,urban,-668.38,Mississippi
Moderate_Reputation,11.0,6.0,161.0,Aluminium,4.74,18.45,Yes,Yes,No,Airways,No,Wealthy,remote,-350.6,Vermont
High_Reputation,8.0,5.0,9517.0,Stone,89.96,48.22,Yes,Yes,No,Airways,No,Wealthy,remote,-16243.62,Virginia
Low_Reputation,5.0,5.0,2382.0,Marble,5.54,18.18,No,No,No,Roadways,No,Working Class,remote,-208.82,Wisconsin
Moderate_Reputation,11.0,6.0,387.0,Clay,5.84,22.26,Yes,No,No,Waterways,Yes,Wealthy,urban,-272.7,Arizona
Moderate_Reputation,21.0,9.0,4288.0,Bronze,20.26,20.55,No,Yes,Yes,Airways,No,Wealthy,remote,-539.21,AE
Low_Reputation,36.0,23.0,981.0,Wood,6.62,21.91,No,No,No,Roadways,No,Working Class,urban,-142.02,Nebraska
Low_Reputation,21.0,12.0,27227.0,Brass,19.98,71.68,No,No,No,Waterways,No,Working Class,urban,-427.8,Tennessee
High_Reputation,17.0,6.0,1023.0,Clay,3.69,20.91,No,No,No,Waterways,Yes,Working Class,urban,-342.77,Delaware
Low_Reputation,37.0,19.0,17431.0,Clay,75.0,77.43,No,Yes,No,Roadways,Yes,Working Class,urban,-638.57,Illinois
Moderate_Reputation,9.0,5.0,327.0,Clay,3.28,16.96,Yes,No,No,Waterways,Yes,Working Class,remote,-186.92,Michigan
Moderate_Reputation,31.0,16.0,63990.0,Brass,219.6,44.1,Yes,No,Yes,Waterways,No,Working Class,urban,-1562.12,Maine
Low_Reputation,16.0,6.0,101.0,Wood,6.32,17.64,Yes,No,Yes,Airways,No,Working Class,urban,-154.09,Illinois
High_Reputation,10.0,5.0,1163.0,Brass,5.72,23.68,No,Yes,Yes,Airways,No,Working Class,urban,-409.15,Maryland
High_Reputation,4.0,3.0,7997.0,Brass,4.43,17.42,No,Yes,No,Roadways,No,Working Class,urban,-220.28,AE
Low_Reputation,12.0,8.0,2264.0,Bronze,5.08,16.51,Yes,No,No,Waterways,No,Working Class,urban,-190.7,Pennsylvania
